"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 8 23 "GO:0043507" "positive regulation of JUN kinase activity" 1
0 1 8 5 "GO:0043508" "negative regulation of JUN kinase activity" 1
0 0.0836259927598551 3 9 "GO:0043516" "regulation of DNA damage response, signal transduction by p53 class mediator" 0.521042471042471
0 0.0473441994023881 2 5 "GO:0043518" "negative regulation of DNA damage response, signal transduction by p53 class mediator" 0.316451612903226
0 1 2 80 "GO:0043523" "regulation of neuron apoptotic process" 1
0 1 3 43 "GO:0043524" "negative regulation of neuron apoptotic process" 1
0 1 2 32 "GO:0043525" "positive regulation of neuron apoptotic process" 1
0 1 2 6 "GO:0043534" "blood vessel endothelial cell migration" 1
0 1 6 20 "GO:0043535" "regulation of blood vessel endothelial cell migration" 1
0 1 2 11 "GO:0043536" "positive regulation of blood vessel endothelial cell migration" 1
0 1 5 18 "GO:0043542" "endothelial cell migration" 1
0 1 5 72 "GO:0043543" "protein acylation" 1
0 1 3 70 "GO:0043547" "positive regulation of GTPase activity" 1
0 0.0253156562736192 2 302 "GO:0043549;GO:0051338" "regulation of transferase activity" 0.272596153846154
0 1 2 22 "GO:0043551;GO:0043550" "regulation of lipid kinase activity" 1
0 1 7 17 "GO:0043552;GO:0090218" "positive regulation of lipid kinase activity" 1
0 1 3 11 "GO:0043555" "regulation of translation in response to stress" 1
0 1 2 6 "GO:0043558" "regulation of translational initiation in response to stress" 1
0 1 5 6 "GO:0043567" "regulation of insulin-like growth factor receptor signaling pathway" 1
0 1 5 8 "GO:0043583" "ear development" 1
0 1 3 12 "GO:0043588" "skin development" 1
0 1 2 6 "GO:0043589" "skin morphogenesis" 1
0 0.466913526779289 2 262 "GO:0043603" "cellular amide metabolic process" 0.93542817679558
0 0.781676591495143 5 155 "GO:0043604" "amide biosynthetic process" 1
0 1 3 5 "GO:0043616" "keratinocyte proliferation" 1
0 1 4 19 "GO:0043618;GO:0043620" "regulation of DNA-templated transcription in response to stress" 1
0 0.230772150282481 2 27 "GO:0043627" "response to estrogen" 0.780346820809249
0 1 2 28 "GO:0043628" "ncRNA 3'-end processing" 1
0 1 8 6 "GO:0043633;GO:0071035;GO:0071046;GO:0043634;GO:0071029;GO:0071038;GO:0016078;GO:0034476" "U5 snRNA 3'-end processing" 1
0 1 2 15 "GO:0043647" "inositol phosphate metabolic process" 1
0 0.0399397156334582 3 33 "GO:0043648" "dicarboxylic acid metabolic process" 0.339754098360656
0 1 2 7 "GO:0043650" "dicarboxylic acid biosynthetic process" 1
0 1 3 15 "GO:0043666" "regulation of phosphoprotein phosphatase activity" 1
0 1 2 18 "GO:0043687" "post-translational protein modification" 1
0 1 2 14 "GO:0043900" "regulation of multi-organism process" 1
0 1 2 9 "GO:0043902" "positive regulation of multi-organism process" 1
0 1 8 7 "GO:0043928" "exonucleolytic catabolism of deadenylated mRNA" 1
0 1 3 5 "GO:0043931" "ossification involved in bone maturation" 1
0 0.874385931996222 2 503 "GO:0043933;GO:0065003" "protein-containing complex subunit organization" 1
0 1 2 17 "GO:0043949" "regulation of cAMP-mediated signaling" 1
0 1 5 6 "GO:0043950" "positive regulation of cAMP-mediated signaling" 1
0 1 4 10 "GO:0043951" "negative regulation of cAMP-mediated signaling" 1
0 1 2 23 "GO:0043954" "cellular component maintenance" 1
0 1 6 22 "GO:0043966" "histone H3 acetylation" 1
0 1 6 26 "GO:0043967" "histone H4 acetylation" 1
0 1 6 11 "GO:0043968" "histone H2A acetylation" 1
0 1 2 8 "GO:0043981;GO:0043982" "histone H4-K5 acetylation" 1
0 1 2 7 "GO:0043984" "histone H4-K16 acetylation" 1
0 1 6 10 "GO:0044030" "regulation of DNA methylation" 1
0 0.154584526873528 2 141 "GO:0044057" "regulation of system process" 0.693226600985222
0 1 2 7 "GO:0044058" "regulation of digestive system process" 1
0 1 3 8 "GO:0044060" "regulation of endocrine process" 1
0 1 4 5 "GO:0044068;GO:0044003" "modulation by symbiont of host cellular process" 1
0 0.49195350741333 2 272 "GO:0044070" "regulation of anion transport" 0.949252717391304
0 0.875365836747855 2 365 "GO:0044087" "regulation of cellular component biogenesis" 1
0 1 2 21 "GO:0044088;GO:2000785" "regulation of vacuole organization" 1
0 0.859250814936779 2 199 "GO:0044089" "positive regulation of cellular component biogenesis" 1
0 1 4 11 "GO:0044090" "positive regulation of vacuole organization" 1
0 0.46184404384886 2 260 "GO:0044092" "negative regulation of molecular function" 0.933611111111111
0 0.00601510685224314 2 485 "GO:0044093;GO:0043085" "positive regulation of molecular function" 0.165
0 1 2 7 "GO:0044154" "histone H3-K14 acetylation" 1
0 1 2 7 "GO:0044179" "hemolysis in other organism" 1
0 1 2 80 "GO:0044242" "cellular lipid catabolic process" 1
0 0.375938182608265 2 417 "GO:0044255;GO:0006629" "lipid metabolic process" 0.888989441930618
0 1 3 17 "GO:0044257" "cellular protein catabolic process" 1
0 1 3 53 "GO:0044262" "cellular carbohydrate metabolic process" 1
0 0.924927528582442 2 427 "GO:0044265;GO:0009057" "macromolecule catabolic process" 1
0 0.986958825152514 4 432 "GO:0044271" "cellular nitrogen compound biosynthetic process" 1
0 0.43164196487876 2 58 "GO:0044272" "sulfur compound biosynthetic process" 0.923638968481375
0 0.143876904183256 2 16 "GO:0044273" "sulfur compound catabolic process" 0.675515463917526
0 1 2 9 "GO:0044275" "cellular carbohydrate catabolic process" 1
0 0.670277120784213 2 580 "GO:0044281" "small molecule metabolic process" 1
0 0.749113984689728 2 141 "GO:0044282" "small molecule catabolic process" 1
0 0.549076718780942 2 189 "GO:0044283" "small molecule biosynthetic process" 0.97437908496732
0 1 2 9 "GO:0044319" "wound healing, spreading of cells" 1
0 1 2 8 "GO:0044344" "cellular response to fibroblast growth factor stimulus" 1
0 1 6 6 "GO:0044351;GO:0006907" "pinocytosis" 1
0 0.546388464632583 2 81 "GO:0044403" "biological process involved in symbiotic interaction" 0.972054973821989
0 1 2 11 "GO:0044458" "motile cilium assembly" 1
0 1 2 13 "GO:0044550;GO:0043474" "secondary metabolite biosynthetic process" 1
0 1 2 14 "GO:0044703;GO:0044706" "multi-organism reproductive process" 1
0 1 3 31 "GO:0044728;GO:0006304" "DNA modification" 1
0 1 2 16 "GO:0044743" "protein transmembrane import into intracellular organelle" 1
0 1 2 67 "GO:0044772;GO:0044770" "cell cycle phase transition" 1
0 1 2 36 "GO:0044773;GO:0044774" "mitotic DNA integrity checkpoint" 1
0 1 3 6 "GO:0044793" "negative regulation by host of viral process" 1
0 1 3 8 "GO:0044804" "autophagy of nucleus" 1
0 1 2 28 "GO:0044818;GO:0010972;GO:1902750" "negative regulation of cell cycle G2/M phase transition" 1
0 1 3 10 "GO:0044827;GO:0044788" "modulation by host of viral process" 1
0 0.0565449599844736 2 6 "GO:0044857;GO:0031579" "membrane raft organization" 0.333769633507853
0 1 2 14 "GO:0045005" "DNA-dependent DNA replication maintenance of fidelity" 1
0 1 7 8 "GO:0045010" "actin nucleation" 1
0 0.0565449599844736 2 6 "GO:0045019;GO:1904406" "negative regulation of nitric oxide biosynthetic process" 0.333769633507853
0 1 2 18 "GO:0045022;GO:0098927" "early endosome to late endosome transport" 1
0 1 5 7 "GO:0045039;GO:0051204" "protein insertion into mitochondrial membrane" 1
0 1 3 15 "GO:0045047;GO:0072599" "establishment of protein localization to endoplasmic reticulum" 1
0 1 2 14 "GO:0045048" "protein insertion into ER membrane" 1
0 1 2 5 "GO:0045050" "protein insertion into ER membrane by stop-transfer membrane-anchor sequence" 1
0 1 2 32 "GO:0045055" "regulated exocytosis" 1
0 1 4 10 "GO:0045056" "transcytosis" 1
0 0.315686614018794 2 39 "GO:0045069;GO:1903900" "regulation of viral life cycle" 0.847642276422764
0 1 2 16 "GO:0045070" "positive regulation of viral genome replication" 1
0 0.135514452806984 3 15 "GO:0045071" "negative regulation of viral genome replication" 0.660887096774194
0 0.0691551669195977 4 161 "GO:0045087" "innate immune response" 0.419111111111111
0 0.518863795142089 5 75 "GO:0045088" "regulation of innate immune response" 0.966756032171582
0 0.288460224083066 6 35 "GO:0045089" "positive regulation of innate immune response" 0.822259696458685
0 1 3 6 "GO:0045104;GO:0045103" "intermediate filament cytoskeleton organization" 1
0 1 8 8 "GO:0045116" "protein neddylation" 1
0 1 4 9 "GO:0045124" "regulation of bone resorption" 1
0 1 3 8 "GO:0045161" "neuronal ion channel clustering" 1
0 1 2 5 "GO:0045162" "clustering of voltage-gated sodium channels" 1
0 1 2 63 "GO:0045165" "cell fate commitment" 1
0 1 3 44 "GO:0045185" "maintenance of protein location" 1
0 1 2 10 "GO:0045187;GO:0042749" "regulation of circadian sleep/wake cycle" 1
0 1 7 6 "GO:0045190;GO:0002204;GO:0002208" "isotype switching" 1
0 1 2 18 "GO:0045197;GO:0035088;GO:0061245" "establishment or maintenance of apical/basal cell polarity" 1
0 1 3 9 "GO:0045198;GO:0035089;GO:0061162;GO:0061339" "establishment or maintenance of monopolar cell polarity" 1
0 1 3 6 "GO:0045199;GO:0035090;GO:0030011" "maintenance of cell polarity" 1
0 1 2 8 "GO:0045214" "sarcomere organization" 1
0 0.484670761611969 2 68 "GO:0045216" "cell-cell junction organization" 0.948358413132695
0 1 3 12 "GO:0045217" "cell-cell junction maintenance" 1
0 1 4 14 "GO:0045292" "mRNA cis splicing, via spliceosome" 1
0 0.736363182005368 2 136 "GO:0045321;GO:0001775" "cell activation" 1
0 1 2 13 "GO:0045333;GO:0009060" "cellular respiration" 1
0 0.0100776821628973 2 16 "GO:0045428;GO:0080164" "regulation of nitric oxide metabolic process" 0.177464788732394
0 0.074685043552937 3 8 "GO:0045429;GO:1904407" "positive regulation of nitric oxide biosynthetic process" 0.459873949579832
0 1 4 22 "GO:0045444" "fat cell differentiation" 1
0 1 2 5 "GO:0045445" "myoblast differentiation" 1
0 1 5 7 "GO:0045446" "endothelial cell differentiation" 1
0 1 2 13 "GO:0045453" "bone resorption" 1
0 1 3 9 "GO:0045454" "cell redox homeostasis" 1
0 1 2 29 "GO:0045471" "response to ethanol" 1
0 1 2 5 "GO:0045472" "response to ether" 1
0 1 2 13 "GO:0045494" "photoreceptor cell maintenance" 1
0 1 2 8 "GO:0045540;GO:0106118" "regulation of cholesterol biosynthetic process" 1
0 1 4 11 "GO:0045581;GO:0045620" "negative regulation of lymphocyte differentiation" 1
0 1 5 21 "GO:0045582;GO:0045621" "positive regulation of lymphocyte differentiation" 1
0 1 2 7 "GO:0045589" "regulation of regulatory T cell differentiation" 1
0 0.450152933434087 2 455 "GO:0045595" "regulation of cell differentiation" 0.928190743338008
0 0.264246708964688 2 185 "GO:0045596" "negative regulation of cell differentiation" 0.801499118165785
0 0.699771561890453 2 249 "GO:0045597" "positive regulation of cell differentiation" 1
0 1 2 51 "GO:0045598" "regulation of fat cell differentiation" 1
0 1 2 16 "GO:0045599" "negative regulation of fat cell differentiation" 1
0 1 3 23 "GO:0045600" "positive regulation of fat cell differentiation" 1
0 1 4 6 "GO:0045601" "regulation of endothelial cell differentiation" 1
0 1 2 22 "GO:0045604;GO:0045682" "regulation of epidermis development" 1
0 1 5 10 "GO:0045616" "regulation of keratinocyte differentiation" 1
0 1 4 6 "GO:0045617;GO:0045605;GO:0045683" "negative regulation of epidermal cell differentiation" 1
0 1 2 33 "GO:0045619;GO:0045580" "regulation of lymphocyte differentiation" 1
0 1 2 14 "GO:0045622;GO:0043370;GO:2000514" "regulation of CD4-positive, alpha-beta T cell differentiation" 1
0 1 8 9 "GO:0045624;GO:0043372;GO:2000516" "positive regulation of T-helper cell differentiation" 1
0 1 3 49 "GO:0045637" "regulation of myeloid cell differentiation" 1
0 1 4 23 "GO:0045638" "negative regulation of myeloid cell differentiation" 1
0 1 4 18 "GO:0045639" "positive regulation of myeloid cell differentiation" 1
0 1 2 13 "GO:0045646" "regulation of erythrocyte differentiation" 1
0 1 4 5 "GO:0045652" "regulation of megakaryocyte differentiation" 1
0 1 5 10 "GO:0045661" "regulation of myoblast differentiation" 1
0 1 2 71 "GO:0045664" "regulation of neuron differentiation" 1
0 1 3 26 "GO:0045665" "negative regulation of neuron differentiation" 1
0 1 3 27 "GO:0045666" "positive regulation of neuron differentiation" 1
0 0.328912891796743 2 41 "GO:0045667" "regulation of osteoblast differentiation" 0.856677265500795
0 1 3 10 "GO:0045668" "negative regulation of osteoblast differentiation" 1
0 0.238227329633095 3 28 "GO:0045669" "positive regulation of osteoblast differentiation" 0.778504672897196
0 1 4 12 "GO:0045671;GO:0002762" "negative regulation of myeloid leukocyte differentiation" 1
0 1 5 9 "GO:0045672" "positive regulation of osteoclast differentiation" 1
0 1 2 6 "GO:0045684;GO:0045606" "positive regulation of epidermis development" 1
0 1 2 20 "GO:0045685;GO:0014013" "regulation of gliogenesis" 1
0 1 2 6 "GO:0045686" "negative regulation of glial cell differentiation" 1
0 1 3 12 "GO:0045687;GO:0014015" "positive regulation of gliogenesis" 1
0 1 3 5 "GO:0045717" "negative regulation of fatty acid biosynthetic process" 1
0 1 3 5 "GO:0045723" "positive regulation of fatty acid biosynthetic process" 1
0 1 4 9 "GO:0045724" "positive regulation of cilium assembly" 1
0 1 2 49 "GO:0045727;GO:0034250" "positive regulation of cellular amide metabolic process" 1
0 0.233246226555831 2 95 "GO:0045732" "positive regulation of protein catabolic process" 0.781548757170172
0 1 3 10 "GO:0045736;GO:1904030" "negative regulation of cyclin-dependent protein serine/threonine kinase activity" 1
0 1 2 49 "GO:0045739;GO:2001022" "positive regulation of response to DNA damage stimulus" 1
0 1 3 16 "GO:0045740" "positive regulation of DNA replication" 1
0 1 2 9 "GO:0045742;GO:1901186" "positive regulation of ERBB signaling pathway" 1
0 1 4 6 "GO:0045743" "positive regulation of fibroblast growth factor receptor signaling pathway" 1
0 1 3 12 "GO:0045744" "negative regulation of G protein-coupled receptor signaling pathway" 1
0 1 4 9 "GO:0045745" "positive regulation of G protein-coupled receptor signaling pathway" 1
0 1 3 16 "GO:0045746" "negative regulation of Notch signaling pathway" 1
0 1 2 15 "GO:0045747" "positive regulation of Notch signaling pathway" 1
0 1 2 13 "GO:0045761;GO:0031279" "regulation of cyclase activity" 1
0 0.0469559836107936 3 84 "GO:0045765;GO:1901342" "regulation of vasculature development" 0.378125
0 0.0108679594008977 6 48 "GO:0045766;GO:1904018" "positive regulation of angiogenesis" 0.185616438356164
0 1 5 15 "GO:0045773" "positive regulation of axon extension" 1
0 1 2 8 "GO:0045776" "negative regulation of blood pressure" 1
0 0.0821006262253872 5 106 "GO:0045785" "positive regulation of cell adhesion" 0.532157676348548
0 0.703102976725975 2 124 "GO:0045786" "negative regulation of cell cycle" 1
0 0.00667334338307474 5 13 "GO:0045792" "negative regulation of cell size" 0.152459016393443
0 1 2 6 "GO:0045793" "positive regulation of cell size" 1
0 0.152159776323593 3 17 "GO:0045806" "negative regulation of endocytosis" 0.684074074074074
0 0.315686614018794 2 39 "GO:0045807" "positive regulation of endocytosis" 0.847642276422764
0 1 5 10 "GO:0045814" "negative regulation of gene expression, epigenetic" 1
0 1 3 5 "GO:0045820" "negative regulation of glycolytic process" 1
0 1 2 9 "GO:0045823;GO:1903524" "positive regulation of heart contraction" 1
0 1 3 31 "GO:0045833" "negative regulation of lipid metabolic process" 1
0 1 3 52 "GO:0045834" "positive regulation of lipid metabolic process" 1
0 1 3 8 "GO:0045838" "positive regulation of membrane potential" 1
0 1 2 19 "GO:0045839;GO:0051784" "negative regulation of nuclear division" 1
0 0.0473441994023881 3 5 "GO:0045852" "pH elevation" 0.316451612903226
0 0.554844160624619 3 191 "GO:0045859" "regulation of protein kinase activity" 0.978096479791395
0 1 3 113 "GO:0045860" "positive regulation of protein kinase activity" 1
0 0.426052759632525 4 57 "GO:0045861" "negative regulation of proteolysis" 0.924060693641619
0 0.147723164184657 3 138 "GO:0045862" "positive regulation of proteolysis" 0.692692307692308
0 1 3 6 "GO:0045869;GO:0045091" "regulation of single stranded viral RNA replication via double stranded DNA intermediate" 1
0 1 2 6 "GO:0045876" "positive regulation of sister chromatid cohesion" 1
0 1 4 19 "GO:0045879" "negative regulation of smoothened signaling pathway" 1
0 1 4 21 "GO:0045880" "positive regulation of smoothened signaling pathway" 1
0 1 3 7 "GO:0045886;GO:1904397" "negative regulation of synaptic growth at neuromuscular junction" 1
0 1 2 6 "GO:0045887;GO:1904398" "positive regulation of neuromuscular junction development" 1
0 0.61255959079619 6 544 "GO:0045892;GO:1903507;GO:2000113;GO:1902679;GO:0010558;GO:0031327;GO:0051253;GO:0009890;GO:0045934" "negative regulation of biosynthetic process" 0.992327044025157
0 0.576873667194994 6 630 "GO:0045893;GO:1903508;GO:1902680;GO:0010557;GO:0031328;GO:0051254;GO:0009891;GO:0045935" "positive regulation of biosynthetic process" 0.977941176470588
0 0.168489755214801 3 19 "GO:0045907;GO:0019229" "regulation of vasoconstriction" 0.703784403669725
0 1 2 15 "GO:0045910" "negative regulation of DNA recombination" 1
0 1 3 17 "GO:0045911" "positive regulation of DNA recombination" 1
0 1 2 9 "GO:0045913" "positive regulation of carbohydrate metabolic process" 1
0 1 4 34 "GO:0045921" "positive regulation of exocytosis" 1
0 1 2 8 "GO:0045922" "negative regulation of fatty acid metabolic process" 1
0 1 2 10 "GO:0045923" "positive regulation of fatty acid metabolic process" 1
0 0.226098000295706 2 93 "GO:0045926" "negative regulation of growth" 0.782544378698225
0 1 4 86 "GO:0045927" "positive regulation of growth" 1
0 0.555214506949567 4 83 "GO:0045930;GO:1901991;GO:1901988" "negative regulation of mitotic cell cycle" 0.977083333333333
0 1 2 6 "GO:0045933" "positive regulation of muscle contraction" 1
0 0.12138442640417 4 126 "GO:0045936;GO:0010563" "negative regulation of phosphate metabolic process" 0.634738372093023
0 1 2 8 "GO:0045938;GO:0042753" "positive regulation of circadian rhythm" 1
0 1 4 10 "GO:0045940;GO:0010893" "positive regulation of steroid metabolic process" 1
0 1 2 9 "GO:0045943" "positive regulation of transcription by RNA polymerase I" 1
0 0.370784021269408 2 319 "GO:0045944" "positive regulation of transcription by RNA polymerase II" 0.889497716894977
0 1 2 6 "GO:0045945" "positive regulation of transcription by RNA polymerase III" 1
0 0.109942071212018 3 12 "GO:0045947" "negative regulation of translational initiation" 0.60061919504644
0 1 2 9 "GO:0045948" "positive regulation of translational initiation" 1
0 1 3 14 "GO:0045956" "positive regulation of calcium ion-dependent exocytosis" 1
0 1 2 8 "GO:0045986;GO:0045932" "negative regulation of muscle contraction" 1
0 1 2 35 "GO:0045995" "regulation of embryonic development" 1
0 1 5 6 "GO:0046006" "regulation of activated T cell proliferation" 1
0 1 3 21 "GO:0046031;GO:0009179;GO:0009135;GO:0009185" "ribonucleoside diphosphate metabolic process" 1
0 1 4 7 "GO:0046033" "AMP metabolic process" 1
0 1 2 32 "GO:0046034" "ATP metabolic process" 1
0 1 3 15 "GO:0046039;GO:1901068" "guanosine-containing compound metabolic process" 1
0 1 3 6 "GO:0046051;GO:0006183;GO:0006228" "UTP metabolic process" 1
0 1 4 6 "GO:0046112" "nucleobase biosynthetic process" 1
0 1 2 26 "GO:0046128;GO:0009119;GO:0042278" "purine nucleoside metabolic process" 1
0 1 3 25 "GO:0046148" "pigment biosynthetic process" 1
0 1 2 33 "GO:0046165" "alcohol biosynthetic process" 1
0 1 2 17 "GO:0046173" "polyol biosynthetic process" 1
0 1 4 18 "GO:0046174;GO:0046164" "alcohol catabolic process" 1
0 1 3 7 "GO:0046184" "aldehyde biosynthetic process" 1
0 1 2 10 "GO:0046185" "aldehyde catabolic process" 1
0 1 3 11 "GO:0046189" "phenol-containing compound biosynthetic process" 1
0 1 3 8 "GO:0046209;GO:2001057" "reactive nitrogen species metabolic process" 1
0 1 3 8 "GO:0046321;GO:0046320" "regulation of fatty acid oxidation" 1
0 1 2 16 "GO:0046324;GO:0010827" "regulation of glucose transmembrane transport" 1
0 1 2 5 "GO:0046326" "positive regulation of glucose import" 1
0 0.596872938588288 3 93 "GO:0046328;GO:0032872;GO:0070302" "regulation of stress-activated protein kinase signaling cascade" 0.986075949367089
0 1 4 15 "GO:0046329;GO:0032873;GO:0070303" "negative regulation of stress-activated protein kinase signaling cascade" 1
0 0.489697961922488 2 69 "GO:0046330;GO:0032874;GO:0070304" "positive regulation of stress-activated protein kinase signaling cascade" 0.947823129251701
0 1 3 14 "GO:0046337" "phosphatidylethanolamine metabolic process" 1
0 1 2 10 "GO:0046339" "diacylglycerol metabolic process" 1
0 1 2 11 "GO:0046348" "amino sugar catabolic process" 1
0 1 2 6 "GO:0046349" "amino sugar biosynthetic process" 1
0 1 3 9 "GO:0046364" "monosaccharide biosynthetic process" 1
0 1 2 11 "GO:0046365" "monosaccharide catabolic process" 1
0 1 3 5 "GO:0046386" "deoxyribose phosphate catabolic process" 1
0 0.261959944068874 2 103 "GO:0046394;GO:0016053" "organic acid biosynthetic process" 0.795229681978799
0 0.608604420304731 2 96 "GO:0046395;GO:0016054" "organic acid catabolic process" 0.99080604534005
0 0.176538331052931 2 20 "GO:0046425;GO:1904892" "regulation of receptor signaling pathway via STAT" 0.716741071428571
0 0.0924819519552998 3 10 "GO:0046426;GO:1904893" "negative regulation of receptor signaling pathway via STAT" 0.548028673835125
0 1 2 56 "GO:0046434" "organophosphate catabolic process" 1
0 0.00887271798764192 2 15 "GO:0046456" "icosanoid biosynthetic process" 0.164492753623188
0 1 2 6 "GO:0046459" "short-chain fatty acid metabolic process" 1
0 1 2 6 "GO:0046462" "monoacylglycerol metabolic process" 1
0 1 2 10 "GO:0046463;GO:0046460" "acylglycerol biosynthetic process" 1
0 1 5 19 "GO:0046464;GO:0046461;GO:0046503" "glycerolipid catabolic process" 1
0 1 4 18 "GO:0046466;GO:0030149" "membrane lipid catabolic process" 1
0 1 4 45 "GO:0046467" "membrane lipid biosynthetic process" 1
0 1 3 16 "GO:0046470" "phosphatidylcholine metabolic process" 1
0 1 2 9 "GO:0046471" "phosphatidylglycerol metabolic process" 1
0 1 3 78 "GO:0046474;GO:0008654;GO:0045017" "phospholipid biosynthetic process" 1
0 1 4 7 "GO:0046475" "glycerophospholipid catabolic process" 1
0 1 2 6 "GO:0046476;GO:0006688" "glycosphingolipid biosynthetic process" 1
0 1 3 7 "GO:0046477" "glycosylceramide catabolic process" 1
0 1 4 8 "GO:0046485" "ether lipid metabolic process" 1
0 1 3 53 "GO:0046488" "phosphatidylinositol metabolic process" 1
0 1 3 8 "GO:0046500" "S-adenosylmethionine metabolic process" 1
0 1 2 6 "GO:0046501" "protoporphyrinogen IX metabolic process" 1
0 1 6 5 "GO:0046512;GO:0046520" "sphingoid biosynthetic process" 1
0 1 6 17 "GO:0046513" "ceramide biosynthetic process" 1
0 1 2 7 "GO:0046532" "regulation of photoreceptor cell differentiation" 1
0 1 7 58 "GO:0046578" "regulation of Ras protein signal transduction" 1
0 1 8 18 "GO:0046579;GO:0051057" "positive regulation of small GTPase mediated signal transduction" 1
0 1 2 21 "GO:0046580;GO:0051058" "negative regulation of small GTPase mediated signal transduction" 1
0 1 4 6 "GO:0046599" "regulation of centriole replication" 1
0 1 4 32 "GO:0046620" "regulation of organ growth" 1
0 1 2 15 "GO:0046621" "negative regulation of organ growth" 1
0 1 2 13 "GO:0046622" "positive regulation of organ growth" 1
0 1 3 28 "GO:0046626" "regulation of insulin receptor signaling pathway" 1
0 1 2 16 "GO:0046627;GO:1900077" "negative regulation of cellular response to insulin stimulus" 1
0 1 2 6 "GO:0046628;GO:1900078" "positive regulation of cellular response to insulin stimulus" 1
0 1 5 9 "GO:0046631;GO:0046632" "alpha-beta T cell activation" 1
0 1 2 22 "GO:0046634;GO:0046637" "regulation of alpha-beta T cell activation" 1
0 1 5 10 "GO:0046636" "negative regulation of alpha-beta T cell activation" 1
0 1 2 15 "GO:0046638;GO:0046635" "positive regulation of alpha-beta T cell activation" 1
0 1 5 8 "GO:0046639;GO:0045623;GO:0043371;GO:2000515" "negative regulation of alpha-beta T cell differentiation" 1
0 1 2 6 "GO:0046640" "regulation of alpha-beta T cell proliferation" 1
0 1 2 86 "GO:0046649" "lymphocyte activation" 1
0 1 4 18 "GO:0046651;GO:0032943;GO:0070661" "leukocyte proliferation" 1
0 1 2 9 "GO:0046653" "tetrahydrofolate metabolic process" 1
0 1 4 11 "GO:0046676" "negative regulation of insulin secretion" 1
0 0.022062356696536 2 24 "GO:0046677" "response to antibiotic" 0.260204081632653
0 1 2 11 "GO:0046685" "response to arsenic-containing substance" 1
0 1 4 11 "GO:0046686" "response to cadmium ion" 1
0 0.0656583024137606 4 7 "GO:0046688" "response to copper ion" 0.382207207207207
0 1 2 6 "GO:0046716" "muscle cell cellular homeostasis" 1
0 0.0836259927598551 2 9 "GO:0046717" "acid secretion" 0.521042471042471
0 1 2 14 "GO:0046718;GO:0044409" "entry into host" 1
0 1 2 7 "GO:0046755" "viral budding" 1
0 1 2 76 "GO:0046777" "protein autophosphorylation" 1
0 1 4 9 "GO:0046782" "regulation of viral transcription" 1
0 0.0836259927598551 3 9 "GO:0046794;GO:0044766;GO:1902579" "transport of virus" 0.521042471042471
0 0.391364231676164 4 51 "GO:0046822" "regulation of nucleocytoplasmic transport" 0.894165435745938
0 1 4 12 "GO:0046823" "negative regulation of nucleocytoplasmic transport" 1
0 0.200227077324345 2 23 "GO:0046824" "positive regulation of nucleocytoplasmic transport" 0.749164926931106
0 0.152159776323593 7 17 "GO:0046825" "regulation of protein export from nucleus" 0.684074074074074
0 0.0836259927598551 2 9 "GO:0046827" "positive regulation of protein export from nucleus" 0.521042471042471
0 1 7 11 "GO:0046831;GO:0032239" "regulation of RNA export from nucleus" 1
0 1 2 7 "GO:0046835" "carbohydrate phosphorylation" 1
0 1 4 12 "GO:0046839" "phospholipid dephosphorylation" 1
0 1 4 7 "GO:0046847" "filopodium assembly" 1
0 1 3 7 "GO:0046849" "bone remodeling" 1
0 1 3 13 "GO:0046850" "regulation of bone remodeling" 1
0 1 4 14 "GO:0046854;GO:0046834" "lipid phosphorylation" 1
0 1 3 9 "GO:0046855;GO:0046838;GO:0071545" "inositol phosphate catabolic process" 1
0 1 4 8 "GO:0046856" "phosphatidylinositol dephosphorylation" 1
0 1 4 30 "GO:0046879;GO:0009914" "hormone transport" 1
0 1 4 82 "GO:0046883" "regulation of hormone secretion" 1
0 1 5 39 "GO:0046887" "positive regulation of hormone secretion" 1
0 1 3 20 "GO:0046888;GO:0090278" "negative regulation of hormone secretion" 1
0 1 3 24 "GO:0046889" "positive regulation of lipid biosynthetic process" 1
0 1 2 51 "GO:0046890" "regulation of lipid biosynthetic process" 1
0 1 3 17 "GO:0046902;GO:0090559" "regulation of membrane permeability" 1
0 0.99618993054601 2 549 "GO:0046907" "intracellular transport" 1
0 1 2 30 "GO:0046916" "cellular transition metal ion homeostasis" 1
0 1 2 37 "GO:0046928;GO:0051588" "regulation of neurotransmitter transport" 1
0 1 3 7 "GO:0046931" "pore complex assembly" 1
0 1 5 14 "GO:0047496" "vesicle transport along microtubule" 1
0 1 2 8 "GO:0048008" "platelet-derived growth factor receptor signaling pathway" 1
0 1 2 10 "GO:0048009" "insulin-like growth factor receptor signaling pathway" 1
0 1 6 11 "GO:0048010" "vascular endothelial growth factor receptor signaling pathway" 1
0 1 2 8 "GO:0048011;GO:0038179" "neurotrophin signaling pathway" 1
0 1 2 15 "GO:0048013" "ephrin receptor signaling pathway" 1
0 1 3 26 "GO:0048015;GO:0048017" "inositol lipid-mediated signaling" 1
0 1 3 9 "GO:0048021;GO:1900376;GO:0043455" "regulation of melanin biosynthetic process" 1
0 1 4 6 "GO:0048022;GO:1900377" "negative regulation of melanin biosynthetic process" 1
0 1 2 83 "GO:0048024;GO:0043484;GO:0050684" "regulation of RNA splicing" 1
0 1 6 12 "GO:0048025;GO:0033119;GO:0050686" "negative regulation of mRNA processing" 1
