"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.268093393615831 2 67 "GO:0044772;GO:0044770" "cell cycle phase transition" 1
0 1 5 36 "GO:0044773;GO:0044774" "mitotic DNA integrity checkpoint" 1
0 1 4 6 "GO:0044793" "negative regulation by host of viral process" 1
0 1 2 8 "GO:0044804" "autophagy of nucleus" 1
0 0.674743470003932 3 28 "GO:0044818;GO:0010972;GO:1902750" "negative regulation of cell cycle G2/M phase transition" 1
0 1 6 10 "GO:0044827;GO:0044788" "modulation by host of viral process" 1
0 1 5 6 "GO:0044857;GO:0031579" "membrane raft organization" 1
0 1 2 14 "GO:0045005" "DNA-dependent DNA replication maintenance of fidelity" 1
0 1 5 8 "GO:0045010" "actin nucleation" 1
0 1 3 6 "GO:0045019;GO:1904406" "negative regulation of nitric oxide biosynthetic process" 1
0 1 2 18 "GO:0045022;GO:0098927" "early endosome to late endosome transport" 1
0 0.00185726889316042 2 7 "GO:0045039;GO:0051204" "protein insertion into mitochondrial membrane" 0.140625
0 1 4 15 "GO:0045047;GO:0072599" "establishment of protein localization to endoplasmic reticulum" 1
0 0.429324566334759 2 14 "GO:0045048" "protein insertion into ER membrane" 1
0 0.181423291892562 2 5 "GO:0045050" "protein insertion into ER membrane by stop-transfer membrane-anchor sequence" 0.913343558282209
0 1 2 32 "GO:0045055" "regulated exocytosis" 1
0 1 2 10 "GO:0045056" "transcytosis" 1
0 1 5 39 "GO:0045069;GO:1903900" "regulation of viral life cycle" 1
0 1 2 16 "GO:0045070" "positive regulation of viral genome replication" 1
0 1 2 15 "GO:0045071" "negative regulation of viral genome replication" 1
0 0.988673708832035 2 161 "GO:0045087" "innate immune response" 1
0 0.951195159784814 2 75 "GO:0045088" "regulation of innate immune response" 1
0 1 3 35 "GO:0045089" "positive regulation of innate immune response" 1
0 1 2 6 "GO:0045104;GO:0045103" "intermediate filament cytoskeleton organization" 1
0 1 3 8 "GO:0045116" "protein neddylation" 1
0 1 2 9 "GO:0045124" "regulation of bone resorption" 1
0 1 4 8 "GO:0045161" "neuronal ion channel clustering" 1
0 1 2 5 "GO:0045162" "clustering of voltage-gated sodium channels" 1
0 0.233486501938199 2 63 "GO:0045165" "cell fate commitment" 1
0 1 2 44 "GO:0045185" "maintenance of protein location" 1
0 0.330040545075508 4 10 "GO:0045187;GO:0042749" "regulation of circadian sleep/wake cycle" 1
0 1 5 6 "GO:0045190;GO:0002204;GO:0002208" "isotype switching" 1
0 0.513945748353979 2 18 "GO:0045197;GO:0035088;GO:0061245" "establishment or maintenance of apical/basal cell polarity" 1
0 1 5 9 "GO:0045198;GO:0035089;GO:0061162;GO:0061339" "establishment of monopolar cell polarity" 1
0 0.213564999240669 4 6 "GO:0045199;GO:0035090;GO:0030011" "maintenance of epithelial cell apical/basal polarity" 0.931572769953052
0 1 2 8 "GO:0045214" "sarcomere organization" 1
0 0.935203568006164 4 68 "GO:0045216" "cell-cell junction organization" 1
0 1 2 12 "GO:0045217" "cell-cell junction maintenance" 1
0 1 2 14 "GO:0045292" "mRNA cis splicing, via spliceosome" 1
0 0.907862024046112 2 136 "GO:0045321;GO:0001775" "cell activation" 1
0 0.0899906342400727 2 13 "GO:0045333;GO:0009060" "cellular respiration" 0.783244680851064
0 1 2 16 "GO:0045428;GO:0080164" "regulation of nitric oxide metabolic process" 1
0 1 3 8 "GO:0045429;GO:1904407" "positive regulation of nitric oxide metabolic process" 1
0 0.58606212226393 4 22 "GO:0045444" "fat cell differentiation" 1
0 1 3 5 "GO:0045445" "myoblast differentiation" 1
0 1 2 7 "GO:0045446" "endothelial cell differentiation" 1
0 0.405970192151759 6 13 "GO:0045453" "bone resorption" 1
0 0.302641147842448 2 9 "GO:0045454" "cell redox homeostasis" 1
0 0.687561461333826 4 29 "GO:0045471" "response to ethanol" 1
0 1 2 5 "GO:0045472" "response to ether" 1
0 0.405970192151759 2 13 "GO:0045494" "photoreceptor cell maintenance" 1
0 0.274125897168899 3 8 "GO:0045540;GO:0106118" "regulation of cholesterol biosynthetic process" 1
0 0.356367584343654 5 11 "GO:0045581;GO:0045620" "negative regulation of lymphocyte differentiation" 1
0 1 2 21 "GO:0045582;GO:0045621" "positive regulation of lymphocyte differentiation" 1
0 1 3 7 "GO:0045589" "regulation of regulatory T cell differentiation" 1
0 0.621315702401952 4 455 "GO:0045595" "regulation of cell differentiation" 1
0 0.937228039937512 5 185 "GO:0045596" "negative regulation of cell differentiation" 1
0 0.386816391732043 2 249 "GO:0045597" "positive regulation of cell differentiation" 1
0 0.871206141552283 2 51 "GO:0045598" "regulation of fat cell differentiation" 1
0 1 2 16 "GO:0045599" "negative regulation of fat cell differentiation" 1
0 1 3 23 "GO:0045600" "positive regulation of fat cell differentiation" 1
0 1 3 6 "GO:0045601" "regulation of endothelial cell differentiation" 1
0 1 5 22 "GO:0045604;GO:0045682" "regulation of epidermis development" 1
0 1 2 10 "GO:0045616" "regulation of keratinocyte differentiation" 1
0 1 2 6 "GO:0045617;GO:0045605;GO:0045683" "negative regulation of epidermal cell differentiation" 1
0 0.733994531346462 4 33 "GO:0045619;GO:0045580" "regulation of lymphocyte differentiation" 1
0 0.429324566334759 3 14 "GO:0045622;GO:0043370;GO:2000514" "regulation of CD4-positive, alpha-beta T cell differentiation" 1
0 1 9 9 "GO:0045624;GO:0043372;GO:2000516" "positive regulation of CD4-positive, alpha-beta T cell activation" 1
0 1 3 49 "GO:0045637" "regulation of myeloid cell differentiation" 1
0 1 2 23 "GO:0045638" "negative regulation of myeloid cell differentiation" 1
0 1 3 18 "GO:0045639" "positive regulation of myeloid cell differentiation" 1
0 1 2 13 "GO:0045646" "regulation of erythrocyte differentiation" 1
0 1 2 5 "GO:0045652" "regulation of megakaryocyte differentiation" 1
0 1 2 10 "GO:0045661" "regulation of myoblast differentiation" 1
0 0.774284038261318 2 71 "GO:0045664" "regulation of neuron differentiation" 1
0 0.647515206423016 2 26 "GO:0045665" "negative regulation of neuron differentiation" 1
0 1 3 27 "GO:0045666" "positive regulation of neuron differentiation" 1
0 0.482375483722459 2 41 "GO:0045667" "regulation of osteoblast differentiation" 1
0 1 2 10 "GO:0045668" "negative regulation of osteoblast differentiation" 1
0 0.301177253614138 3 28 "GO:0045669" "positive regulation of osteoblast differentiation" 1
0 1 8 12 "GO:0045671;GO:0002762" "negative regulation of myeloid leukocyte differentiation" 1
0 1 2 9 "GO:0045672" "positive regulation of osteoclast differentiation" 1
0 1 2 6 "GO:0045684;GO:0045606" "positive regulation of epidermis development" 1
0 1 2 20 "GO:0045685;GO:0014013" "regulation of gliogenesis" 1
0 1 5 6 "GO:0045686" "negative regulation of glial cell differentiation" 1
0 1 2 12 "GO:0045687;GO:0014015" "positive regulation of gliogenesis" 1
0 1 2 5 "GO:0045717" "negative regulation of fatty acid biosynthetic process" 1
0 1 4 5 "GO:0045723" "positive regulation of fatty acid biosynthetic process" 1
0 1 7 9 "GO:0045724" "positive regulation of cilium assembly" 1
0 0.578783539722237 3 49 "GO:0045727;GO:0034250" "positive regulation of cellular amide metabolic process" 1
0 0.727080945340044 2 95 "GO:0045732" "positive regulation of protein catabolic process" 1
0 0.330040545075508 7 10 "GO:0045736;GO:1904030" "negative regulation of cyclin-dependent protein kinase activity" 1
0 0.578783539722237 4 49 "GO:0045739;GO:2001022" "positive regulation of response to DNA damage stimulus" 1
0 1 2 16 "GO:0045740" "positive regulation of DNA replication" 1
0 1 4 9 "GO:0045742;GO:1901186" "positive regulation of ERBB signaling pathway" 1
0 0.213564999240669 3 6 "GO:0045743" "positive regulation of fibroblast growth factor receptor signaling pathway" 0.931572769953052
0 0.0781062166874722 6 12 "GO:0045744" "negative regulation of G protein-coupled receptor signaling pathway" 0.754411764705882
0 1 3 9 "GO:0045745" "positive regulation of G protein-coupled receptor signaling pathway" 1
0 1 2 16 "GO:0045746" "negative regulation of Notch signaling pathway" 1
0 0.115168056792073 3 15 "GO:0045747" "positive regulation of Notch signaling pathway" 0.805580357142857
0 0.0899906342400727 2 13 "GO:0045761;GO:0031279" "regulation of cyclase activity" 0.783244680851064
0 0.84827261554736 2 84 "GO:0045765;GO:1901342" "regulation of vasculature development" 1
0 0.854635481359828 3 48 "GO:0045766;GO:1904018" "positive regulation of angiogenesis" 1
0 1 5 15 "GO:0045773" "positive regulation of axon extension" 1
0 0.274125897168899 2 8 "GO:0045776" "negative regulation of blood pressure" 1
0 0.402960260981962 5 106 "GO:0045785" "positive regulation of cell adhesion" 1
0 0.213407430029293 5 124 "GO:0045786" "negative regulation of cell cycle" 1
0 1 2 13 "GO:0045792" "negative regulation of cell size" 1
0 1 5 6 "GO:0045793" "positive regulation of cell size" 1
0 1 2 17 "GO:0045806" "negative regulation of endocytosis" 1
0 0.79107306396711 3 39 "GO:0045807" "positive regulation of endocytosis" 1
0 1 2 10 "GO:0045814" "negative regulation of gene expression, epigenetic" 1
0 0.0141741374926239 2 5 "GO:0045820" "negative regulation of glycolytic process" 0.367307692307692
0 1 6 9 "GO:0045823;GO:1903524" "positive regulation of heart contraction" 1
0 0.711707563472466 3 31 "GO:0045833" "negative regulation of lipid metabolic process" 1
0 0.334382655481914 2 52 "GO:0045834" "positive regulation of lipid metabolic process" 1
0 0.274125897168899 3 8 "GO:0045838" "positive regulation of membrane potential" 1
0 0.0363237956707186 2 19 "GO:0045839;GO:0051784" "negative regulation of nuclear division" 0.653225806451613
0 0.181423291892562 4 5 "GO:0045852" "pH elevation" 0.913343558282209
0 0.0716997520669851 4 191 "GO:0045859" "regulation of protein kinase activity" 0.744303797468354
0 0.282834031048158 6 113 "GO:0045860" "positive regulation of protein kinase activity" 1
0 0.89891386238998 2 57 "GO:0045861" "negative regulation of proteolysis" 1
0 0.635965607709266 4 138 "GO:0045862" "positive regulation of proteolysis" 1
0 1 6 6 "GO:0045869;GO:0045091" "negative regulation of single stranded viral RNA replication via double stranded DNA intermediate" 1
0 0.213564999240669 2 6 "GO:0045876" "positive regulation of sister chromatid cohesion" 0.931572769953052
0 1 2 19 "GO:0045879" "negative regulation of smoothened signaling pathway" 1
0 1 4 21 "GO:0045880" "positive regulation of smoothened signaling pathway" 1
0 0.244449540838185 3 7 "GO:0045886;GO:1904397" "negative regulation of synaptic growth at neuromuscular junction" 0.975
0 1 2 6 "GO:0045887;GO:1904398" "positive regulation of neuromuscular junction development" 1
0 0.870446008794298 2 544 "GO:0045892;GO:1903507;GO:2000113;GO:1902679;GO:0010558;GO:0031327;GO:0051253;GO:0009890;GO:0045934" "negative regulation of biosynthetic process" 1
0 0.508109478276667 6 630 "GO:0045893;GO:1903508;GO:1902680;GO:0010557;GO:0031328;GO:0051254;GO:0009891;GO:0045935" "positive regulation of biosynthetic process" 1
0 1 6 19 "GO:0045907;GO:0019229" "regulation of vasoconstriction" 1
0 1 4 15 "GO:0045910" "negative regulation of DNA recombination" 1
0 0.49404128098142 2 17 "GO:0045911" "positive regulation of DNA recombination" 1
0 1 2 9 "GO:0045913" "positive regulation of carbohydrate metabolic process" 1
0 0.744485841178853 3 34 "GO:0045921" "positive regulation of exocytosis" 1
0 1 2 8 "GO:0045922" "negative regulation of fatty acid metabolic process" 1
0 1 3 10 "GO:0045923" "positive regulation of fatty acid metabolic process" 1
0 0.300951349383516 2 93 "GO:0045926" "negative regulation of growth" 1
0 0.662422082647136 3 86 "GO:0045927" "positive regulation of growth" 1
0 0.638564563734319 2 83 "GO:0045930;GO:1901991;GO:1901988" "negative regulation of mitotic cell cycle" 1
0 1 3 6 "GO:0045933" "positive regulation of muscle contraction" 1
0 0.735318833863544 2 126 "GO:0045936;GO:0010563" "negative regulation of phosphate metabolic process" 1
0 0.274125897168899 2 8 "GO:0045938;GO:0042753" "positive regulation of circadian rhythm" 1
0 0.0560465727449107 2 10 "GO:0045940;GO:0010893" "positive regulation of steroid metabolic process" 0.715530303030303
0 0.302641147842448 3 9 "GO:0045943" "positive regulation of transcription by RNA polymerase I" 1
0 0.603500305815169 3 319 "GO:0045944" "positive regulation of transcription by RNA polymerase II" 1
0 0.213564999240669 2 6 "GO:0045945" "positive regulation of transcription by RNA polymerase III" 0.931572769953052
0 1 4 12 "GO:0045947" "negative regulation of translational initiation" 1
0 1 2 9 "GO:0045948" "positive regulation of translational initiation" 1
0 1 3 14 "GO:0045956" "positive regulation of calcium ion-dependent exocytosis" 1
0 0.274125897168899 4 8 "GO:0045986;GO:0045932" "negative regulation of muscle contraction" 1
0 0.754564974531429 2 35 "GO:0045995" "regulation of embryonic development" 1
0 0.00109290217381935 2 6 "GO:0046006" "regulation of activated T cell proliferation" 0.104545454545455
0 0.198353162959646 6 21 "GO:0046031;GO:0009179;GO:0009135;GO:0009185" "ribonucleoside diphosphate metabolic process" 1
0 0.244449540838185 3 7 "GO:0046033" "AMP metabolic process" 0.975
0 0.128898654269905 2 32 "GO:0046034" "ATP metabolic process" 0.842340425531915
0 0.00224200863089759 2 15 "GO:0046039;GO:1901068" "guanosine-containing compound metabolic process" 0.130952380952381
0 0.0207147551520261 3 6 "GO:0046051;GO:0006183;GO:0006228" "UTP metabolic process" 0.441780821917808
0 1 3 6 "GO:0046112" "nucleobase biosynthetic process" 1
0 0.0175108176675418 5 26 "GO:0046128;GO:0009119;GO:0042278" "purine nucleoside metabolic process" 0.463157894736842
0 0.633061464887452 3 25 "GO:0046148" "pigment biosynthetic process" 1
0 1 2 33 "GO:0046165" "alcohol biosynthetic process" 1
0 1 3 17 "GO:0046173" "polyol biosynthetic process" 1
0 0.155665335647928 2 18 "GO:0046174;GO:0046164" "alcohol catabolic process" 0.89980694980695
0 0.244449540838185 2 7 "GO:0046184" "aldehyde biosynthetic process" 0.975
0 0.330040545075508 2 10 "GO:0046185" "aldehyde catabolic process" 1
0 1 2 11 "GO:0046189" "phenol-containing compound biosynthetic process" 1
0 1 3 8 "GO:0046209;GO:2001057" "reactive nitrogen species metabolic process" 1
0 1 2 8 "GO:0046321;GO:0046320" "regulation of fatty acid oxidation" 1
0 0.473325124085827 2 16 "GO:0046324;GO:0010827" "regulation of glucose transmembrane transport" 1
0 1 5 5 "GO:0046326" "positive regulation of glucose import" 1
0 0.976487280774082 4 93 "GO:0046328;GO:0032872;GO:0070302" "regulation of stress-activated protein kinase signaling cascade" 1
0 1 2 15 "GO:0046329;GO:0032873;GO:0070303" "negative regulation of stress-activated MAPK cascade" 1
0 0.93777345688102 2 69 "GO:0046330;GO:0032874;GO:0070304" "positive regulation of stress-activated protein kinase signaling cascade" 1
0 0.429324566334759 2 14 "GO:0046337" "phosphatidylethanolamine metabolic process" 1
0 0.0560465727449107 2 10 "GO:0046339" "diacylglycerol metabolic process" 0.715530303030303
0 1 5 11 "GO:0046348" "amino sugar catabolic process" 1
0 1 5 6 "GO:0046349" "amino sugar biosynthetic process" 1
0 0.302641147842448 2 9 "GO:0046364" "monosaccharide biosynthetic process" 1
0 1 2 11 "GO:0046365" "monosaccharide catabolic process" 1
0 1 2 5 "GO:0046386" "deoxyribose phosphate catabolic process" 1
0 0.216933266994115 2 103 "GO:0046394;GO:0016053" "organic acid biosynthetic process" 0.95011655011655
0 0.000339018993692207 3 96 "GO:0046395;GO:0016054" "organic acid catabolic process" 0.0277777777777778
0 1 2 20 "GO:0046425;GO:1904892" "regulation of receptor signaling pathway via STAT" 1
0 1 3 10 "GO:0046426;GO:1904893" "negative regulation of receptor signaling pathway via JAK-STAT" 1
0 0.377741147881696 4 56 "GO:0046434" "organophosphate catabolic process" 1
0 0.451764317016379 3 15 "GO:0046456" "icosanoid biosynthetic process" 1
0 0.213564999240669 3 6 "GO:0046459" "short-chain fatty acid metabolic process" 0.931572769953052
0 1 2 6 "GO:0046462" "monoacylglycerol metabolic process" 1
0 0.0560465727449107 2 10 "GO:0046463;GO:0046460" "acylglycerol biosynthetic process" 0.715530303030303
0 0.169705516821718 2 19 "GO:0046464;GO:0046461;GO:0046503" "glycerolipid catabolic process" 0.944384057971014
0 1 4 18 "GO:0046466;GO:0030149" "membrane lipid catabolic process" 1
0 1 3 45 "GO:0046467" "membrane lipid biosynthetic process" 1
0 0.473325124085827 2 16 "GO:0046470" "phosphatidylcholine metabolic process" 1
0 0.0460038917805098 2 9 "GO:0046471" "phosphatidylglycerol metabolic process" 0.687280701754386
0 0.817352934476749 3 78 "GO:0046474;GO:0008654;GO:0045017" "phospholipid biosynthetic process" 1
0 0.244449540838185 2 7 "GO:0046475" "glycerophospholipid catabolic process" 0.975
0 1 3 6 "GO:0046476;GO:0006688" "glycosphingolipid biosynthetic process" 1
0 1 4 7 "GO:0046477" "glycosylceramide catabolic process" 1
0 1 3 8 "GO:0046485" "ether lipid metabolic process" 1
0 0.881193904886786 2 53 "GO:0046488" "phosphatidylinositol metabolic process" 1
0 1 2 8 "GO:0046500" "S-adenosylmethionine metabolic process" 1
0 1 2 6 "GO:0046501" "protoporphyrinogen IX metabolic process" 1
0 1 4 5 "GO:0046512;GO:0046520" "sphingosine biosynthetic process" 1
0 1 3 17 "GO:0046513" "ceramide biosynthetic process" 1
0 1 3 7 "GO:0046532" "regulation of photoreceptor cell differentiation" 1
0 0.902915995552062 2 58 "GO:0046578" "regulation of Ras protein signal transduction" 1
0 1 3 18 "GO:0046579;GO:0051057" "positive regulation of small GTPase mediated signal transduction" 1
0 0.569099697664038 2 21 "GO:0046580;GO:0051058" "negative regulation of small GTPase mediated signal transduction" 1
0 1 2 6 "GO:0046599" "regulation of centriole replication" 1
0 0.359339955837541 2 32 "GO:0046620" "regulation of organ growth" 1
0 0.451764317016379 3 15 "GO:0046621" "negative regulation of organ growth" 1
0 0.405970192151759 2 13 "GO:0046622" "positive regulation of organ growth" 1
0 0.674743470003932 2 28 "GO:0046626" "regulation of insulin receptor signaling pathway" 1
0 1 3 16 "GO:0046627;GO:1900077" "negative regulation of cellular response to insulin stimulus" 1
0 1 3 6 "GO:0046628;GO:1900078" "positive regulation of cellular response to insulin stimulus" 1
0 0.302641147842448 5 9 "GO:0046631;GO:0046632" "alpha-beta T cell activation" 1
0 0.58606212226393 3 22 "GO:0046634;GO:0046637" "regulation of alpha-beta T cell activation" 1
0 0.330040545075508 2 10 "GO:0046636" "negative regulation of alpha-beta T cell activation" 1
0 1 2 15 "GO:0046638;GO:0046635" "positive regulation of alpha-beta T cell activation" 1
0 0.274125897168899 2 8 "GO:0046639;GO:0045623;GO:0043371;GO:2000515" "negative regulation of alpha-beta T cell differentiation" 1
0 1 2 6 "GO:0046640" "regulation of alpha-beta T cell proliferation" 1
0 0.662422082647136 3 86 "GO:0046649" "lymphocyte activation" 1
0 1 3 18 "GO:0046651;GO:0032943;GO:0070661" "leukocyte proliferation" 1
0 1 3 9 "GO:0046653" "tetrahydrofolate metabolic process" 1
0 0.356367584343654 3 11 "GO:0046676" "negative regulation of insulin secretion" 1
0 0.618017530897054 2 24 "GO:0046677" "response to antibiotic" 1
0 1 2 11 "GO:0046685" "response to arsenic-containing substance" 1
0 1 4 11 "GO:0046686" "response to cadmium ion" 1
0 1 5 7 "GO:0046688" "response to copper ion" 1
0 1 2 6 "GO:0046716" "muscle cell cellular homeostasis" 1
0 1 2 9 "GO:0046717" "acid secretion" 1
0 1 6 14 "GO:0046718;GO:0044409" "entry into host" 1
0 0.244449540838185 2 7 "GO:0046755" "viral budding" 0.975
0 0.0768438969515746 4 76 "GO:0046777" "protein autophosphorylation" 0.771036585365854
0 1 5 9 "GO:0046782" "regulation of viral transcription" 1
0 1 3 9 "GO:0046794;GO:0044766;GO:1902579" "transport of virus" 1
0 0.871206141552283 3 51 "GO:0046822" "regulation of nucleocytoplasmic transport" 1
0 1 4 12 "GO:0046823" "negative regulation of nucleocytoplasmic transport" 1
0 1 3 23 "GO:0046824" "positive regulation of nucleocytoplasmic transport" 1
0 1 2 17 "GO:0046825" "regulation of protein export from nucleus" 1
0 1 3 9 "GO:0046827" "positive regulation of protein export from nucleus" 1
0 0.356367584343654 4 11 "GO:0046831;GO:0032239" "regulation of RNA export from nucleus" 1
0 0.244449540838185 2 7 "GO:0046835" "carbohydrate phosphorylation" 0.975
0 1 4 12 "GO:0046839" "phospholipid dephosphorylation" 1
0 1 3 7 "GO:0046847" "filopodium assembly" 1
0 1 2 7 "GO:0046849" "bone remodeling" 1
0 1 3 13 "GO:0046850" "regulation of bone remodeling" 1
0 0.429324566334759 3 14 "GO:0046854;GO:0046834" "lipid phosphorylation" 1
0 0.302641147842448 4 9 "GO:0046855;GO:0046838;GO:0071545" "inositol phosphate catabolic process" 1
0 1 2 8 "GO:0046856" "phosphatidylinositol dephosphorylation" 1
0 0.699876267053663 4 30 "GO:0046879;GO:0009914" "hormone transport" 1
0 0.402520206667983 2 82 "GO:0046883" "regulation of hormone secretion" 1
0 0.79107306396711 2 39 "GO:0046887" "positive regulation of hormone secretion" 1
0 0.183947198532823 4 20 "GO:0046888;GO:0090278" "negative regulation of hormone secretion" 0.918018018018018
0 0.0658144067028522 2 24 "GO:0046889" "positive regulation of lipid biosynthetic process" 0.76
0 0.323505290207306 2 51 "GO:0046890" "regulation of lipid biosynthetic process" 1
0 1 3 17 "GO:0046902;GO:0090559" "regulation of membrane permeability" 1
0 0.753042732052168 3 549 "GO:0046907" "intracellular transport" 1
0 0.330432095458569 2 30 "GO:0046916" "cellular transition metal ion homeostasis" 1
0 1 2 37 "GO:0046928;GO:0051588" "regulation of neurotransmitter transport" 1
0 1 5 7 "GO:0046931" "pore complex assembly" 1
0 0.429324566334759 2 14 "GO:0047496" "vesicle transport along microtubule" 1
0 1 2 8 "GO:0048008" "platelet-derived growth factor receptor signaling pathway" 1
0 1 2 10 "GO:0048009" "insulin-like growth factor receptor signaling pathway" 1
0 1 3 11 "GO:0048010" "vascular endothelial growth factor receptor signaling pathway" 1
0 0.274125897168899 2 8 "GO:0048011;GO:0038179" "neurotrophin signaling pathway" 1
0 1 2 15 "GO:0048013" "ephrin receptor signaling pathway" 1
0 1 3 26 "GO:0048015;GO:0048017" "inositol lipid-mediated signaling" 1
0 1 4 9 "GO:0048021;GO:1900376;GO:0043455" "regulation of melanin biosynthetic process" 1
0 1 6 6 "GO:0048022;GO:1900377" "negative regulation of secondary metabolite biosynthetic process" 1
0 0.843471963602894 5 83 "GO:0048024;GO:0043484;GO:0050684" "regulation of RNA splicing" 1
0 1 6 12 "GO:0048025;GO:0033119;GO:0050686" "negative regulation of mRNA processing" 1
0 1 6 14 "GO:0048041;GO:0007044;GO:0150115" "cell-substrate junction assembly" 1
0 0.141866613756336 2 17 "GO:0048048" "embryonic eye morphogenesis" 0.857171314741036
0 1 2 6 "GO:0048066" "developmental pigmentation" 1
0 1 3 7 "GO:0048143" "astrocyte activation" 1
0 0.711707563472466 3 31 "GO:0048145" "regulation of fibroblast proliferation" 1
0 1 2 11 "GO:0048146" "positive regulation of fibroblast proliferation" 1
0 0.533070205661327 2 19 "GO:0048147" "negative regulation of fibroblast proliferation" 1
0 1 3 6 "GO:0048148" "behavioral response to cocaine" 1
0 0.885894592759804 2 54 "GO:0048167" "regulation of synaptic plasticity" 1
0 1 2 15 "GO:0048168" "regulation of neuronal synaptic plasticity" 1
0 1 3 8 "GO:0048169" "regulation of long-term neuronal synaptic plasticity" 1
0 1 3 6 "GO:0048172" "regulation of short-term neuronal synaptic plasticity" 1
0 0.902494278383283 2 134 "GO:0048193" "Golgi vesicle transport" 1
0 1 3 13 "GO:0048208;GO:0006901" "vesicle coating" 1
0 0.244449540838185 3 7 "GO:0048251;GO:1904028" "elastic fiber assembly" 0.975
0 0.473325124085827 2 16 "GO:0048255" "mRNA stabilization" 1
0 0.674743470003932 2 28 "GO:0048259" "regulation of receptor-mediated endocytosis" 1
0 1 2 15 "GO:0048260" "positive regulation of receptor-mediated endocytosis" 1
0 1 3 7 "GO:0048261" "negative regulation of receptor-mediated endocytosis" 1
0 1 2 5 "GO:0048264" "determination of ventral identity" 1
0 1 3 13 "GO:0048265" "response to pain" 1
0 1 2 9 "GO:0048266" "behavioral response to pain" 1
0 1 4 6 "GO:0048268" "clathrin coat assembly" 1
0 0.533070205661327 2 19 "GO:0048278" "vesicle docking" 1
0 1 2 6 "GO:0048280" "vesicle fusion with Golgi apparatus" 1
0 0.714507075968985 2 63 "GO:0048284;GO:0061025" "organelle fusion" 1
0 0.111546355083411 2 30 "GO:0048285" "organelle fission" 0.820697674418605
0 1 3 6 "GO:0048286" "lung alveolus development" 1
0 1 7 8 "GO:0048302" "regulation of isotype switching to IgG isotypes" 1
0 1 3 6 "GO:0048311" "mitochondrion distribution" 1
0 1 3 5 "GO:0048339" "paraxial mesoderm development" 1
0 1 5 8 "GO:0048384" "retinoic acid receptor signaling pathway" 1
0 0.404141751261676 2 277 "GO:0048468" "cell development" 1
0 0.674743470003932 2 28 "GO:0048469" "cell maturation" 1
0 1 4 21 "GO:0048477;GO:0007292" "female gamete generation" 1
0 1 2 7 "GO:0048478;GO:2000104" "negative regulation of DNA-dependent DNA replication" 1
0 0.429324566334759 2 14 "GO:0048484" "enteric nervous system development" 1
0 1 2 5 "GO:0048485" "sympathetic nervous system development" 1
0 0.513945748353979 4 18 "GO:0048488;GO:0140238" "synaptic vesicle endocytosis" 1
0 1 5 19 "GO:0048489;GO:0097479" "synaptic vesicle localization" 1
0 1 3 6 "GO:0048490;GO:0099517;GO:0099514" "anterograde synaptic vesicle transport" 1
0 0.464436456752683 1 89 "GO:0048511" "rhythmic process" 1
0 1 2 9 "GO:0048512;GO:0007622" "circadian behavior" 1
0 0.280053163961203 3 489 "GO:0048513" "animal organ development" 1
0 0.661401819418582 3 27 "GO:0048514" "blood vessel morphogenesis" 1
0 0.429324566334759 4 14 "GO:0048520" "positive regulation of behavior" 1
0 1 3 26 "GO:0048524" "positive regulation of viral process" 1
0 1 4 21 "GO:0048525" "negative regulation of viral process" 1
0 1 2 12 "GO:0048532" "anatomical structure arrangement" 1
0 0.670792272151275 2 58 "GO:0048534" "hematopoietic or lymphoid organ development" 1
0 1 5 10 "GO:0048536" "spleen development" 1
0 1 5 13 "GO:0048538" "thymus development" 1
0 0.456236058944722 4 39 "GO:0048545" "response to steroid hormone" 1
0 1 2 7 "GO:0048548" "regulation of pinocytosis" 1
0 1 2 5 "GO:0048549" "positive regulation of pinocytosis" 1
0 1 2 5 "GO:0048557" "embryonic digestive tract morphogenesis" 1
0 0.301764285686412 2 49 "GO:0048562" "embryonic organ morphogenesis" 1
0 0.473325124085827 2 16 "GO:0048565" "digestive tract development" 1
0 0.290918883820786 2 48 "GO:0048568" "embryonic organ development" 1
0 0.181423291892562 2 5 "GO:0048569" "post-embryonic animal organ development" 0.913343558282209
0 0.478557625514619 4 672 "GO:0048584;GO:0010647;GO:0023056;GO:0009967" "positive regulation of response to stimulus" 1
0 0.854635481359828 2 48 "GO:0048588;GO:0016049" "cell growth" 1
0 0.272711784593601 2 134 "GO:0048589;GO:0040007" "growth" 1
0 0.387781306877543 4 34 "GO:0048592;GO:0090596" "sensory organ morphogenesis" 1
0 1 2 6 "GO:0048593" "camera-type eye morphogenesis" 1
0 0.356367584343654 4 11 "GO:0048596" "embryonic camera-type eye morphogenesis" 1
0 0.113385408092725 2 186 "GO:0048598" "embryonic morphogenesis" 0.823271889400922
0 0.250660627440185 3 65 "GO:0048608" "reproductive structure development" 1
0 0.937228039937512 2 185 "GO:0048609" "multicellular organismal reproductive process" 1
0 1 2 11 "GO:0048634" "regulation of muscle organ development" 1
0 1 2 5 "GO:0048635" "negative regulation of muscle organ development" 1
0 0.444483863188597 2 136 "GO:0048638" "regulation of developmental growth" 1
0 0.67994676036459 2 59 "GO:0048639" "positive regulation of developmental growth" 1
0 0.208316649940746 2 60 "GO:0048640" "negative regulation of developmental growth" 1
0 1 3 6 "GO:0048645" "animal organ formation" 1
