"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 6 7 "GO:0019896;GO:0047497;GO:0034643;GO:0051654" "axonal transport of mitochondrion" 1
0 1 3 90 "GO:0019932" "second-messenger-mediated signaling" 1
0 1 3 6 "GO:0019934" "cGMP-mediated signaling" 1
0 1 4 6 "GO:0019985" "translesion synthesis" 1
0 1 4 5 "GO:0019991" "septate junction assembly" 1
0 1 2 10 "GO:0021510" "spinal cord development" 1
0 1 2 16 "GO:0021522;GO:0021515" "cell differentiation in spinal cord" 1
0 1 3 7 "GO:0021537" "telencephalon development" 1
0 1 2 12 "GO:0021545" "cranial nerve development" 1
0 1 4 8 "GO:0021591" "ventricular system development" 1
0 1 2 7 "GO:0021604" "cranial nerve structural organization" 1
0 1 2 24 "GO:0021675" "nerve development" 1
0 1 2 6 "GO:0021682" "nerve maturation" 1
0 1 3 5 "GO:0021756" "striatum development" 1
0 1 3 18 "GO:0021766" "hippocampus development" 1
0 1 3 8 "GO:0021772" "olfactory bulb development" 1
0 1 5 5 "GO:0021778;GO:0021780" "oligodendrocyte cell fate specification" 1
0 1 4 29 "GO:0021782" "glial cell development" 1
0 1 3 7 "GO:0021794" "thalamus development" 1
0 1 4 8 "GO:0021795" "cerebral cortex cell migration" 1
0 1 3 6 "GO:0021819" "layer formation in cerebral cortex" 1
0 1 2 7 "GO:0021846" "cell proliferation in forebrain" 1
0 1 3 5 "GO:0021854" "hypothalamus development" 1
0 1 3 7 "GO:0021855;GO:0061550;GO:1901166;GO:0061551" "trigeminal ganglion development" 1
0 1 2 5 "GO:0021879" "forebrain neuron differentiation" 1
0 1 2 7 "GO:0021884" "forebrain neuron development" 1
0 1 3 6 "GO:0021904" "dorsal/ventral neural tube patterning" 1
0 1 2 31 "GO:0021915" "neural tube development" 1
0 1 5 33 "GO:0021953" "central nervous system neuron differentiation" 1
0 1 2 20 "GO:0021954" "central nervous system neuron development" 1
0 1 2 5 "GO:0021978" "telencephalon regionalization" 1
0 1 2 6 "GO:0021983" "pituitary gland development" 1
0 1 3 17 "GO:0021987" "cerebral cortex development" 1
0 1 4 42 "GO:0022008" "neurogenesis" 1
0 1 5 9 "GO:0022010;GO:0032291" "axon ensheathment in central nervous system" 1
0 1 4 11 "GO:0022011;GO:0032292" "peripheral nervous system axon ensheathment" 1
0 1 2 5 "GO:0022027" "interkinetic nuclear migration" 1
0 1 3 14 "GO:0022029;GO:0021885" "telencephalon cell migration" 1
0 1 3 7 "GO:0022038" "corpus callosum development" 1
0 1 2 16 "GO:0022405;GO:0022404" "hair cycle process" 1
0 1 6 30 "GO:0022408" "negative regulation of cell-cell adhesion" 1
0 1 3 90 "GO:0022411" "cellular component disassembly" 1
0 1 2 13 "GO:0022602" "ovulation cycle process" 1
0 1 5 102 "GO:0022604" "regulation of cell morphogenesis" 1
0 1 2 5 "GO:0022611" "dormancy process" 1
0 1 3 43 "GO:0022613;GO:0044085" "cellular component biogenesis" 1
0 1 5 8 "GO:0022616;GO:0006271" "DNA strand elongation" 1
0 1 2 7 "GO:0022617" "extracellular matrix disassembly" 1
0 1 3 96 "GO:0022618;GO:0071826" "ribonucleoprotein complex subunit organization" 1
0 1 2 34 "GO:0022904;GO:0022900" "electron transport chain" 1
0 1 2 5 "GO:0023041" "neuronal signal transduction" 1
0 1 4 64 "GO:0023061" "signal release" 1
0 1 2 5 "GO:0030002" "cellular anion homeostasis" 1
0 1 2 32 "GO:0030010" "establishment of cell polarity" 1
0 1 2 14 "GO:0030032" "lamellipodium assembly" 1
0 1 2 5 "GO:0030033" "microvillus assembly" 1
0 1 3 13 "GO:0030048" "actin filament-based movement" 1
0 1 2 21 "GO:0030072" "peptide hormone secretion" 1
0 1 6 11 "GO:0030073" "insulin secretion" 1
0 1 3 38 "GO:0030097" "hemopoiesis" 1
0 1 5 52 "GO:0030098;GO:1903131" "mononuclear cell differentiation" 1
0 1 2 47 "GO:0030099" "myeloid cell differentiation" 1
0 1 4 7 "GO:0030101" "natural killer cell activation" 1
0 1 2 10 "GO:0030104" "water homeostasis" 1
0 1 2 26 "GO:0030148" "sphingolipid biosynthetic process" 1
0 1 4 8 "GO:0030150" "protein import into mitochondrial matrix" 1
0 1 3 20 "GO:0030166;GO:0009101" "glycoprotein biosynthetic process" 1
0 1 2 7 "GO:0030168" "platelet activation" 1
0 1 6 26 "GO:0030183" "B cell differentiation" 1
0 1 2 7 "GO:0030195;GO:0050819;GO:1900047" "negative regulation of coagulation" 1
0 1 5 7 "GO:0030202" "heparin metabolic process" 1
0 1 2 28 "GO:0030203;GO:1903510" "glycosaminoglycan metabolic process" 1
0 1 4 11 "GO:0030206;GO:0030204" "chondroitin sulfate metabolic process" 1
0 1 2 14 "GO:0030216" "keratinocyte differentiation" 1
0 1 2 19 "GO:0030217" "T cell differentiation" 1
0 1 5 21 "GO:0030218" "erythrocyte differentiation" 1
0 1 2 5 "GO:0030225" "macrophage differentiation" 1
0 1 2 5 "GO:0030238" "male sex determination" 1
0 1 4 7 "GO:0030239" "myofibril assembly" 1
0 1 4 8 "GO:0030242" "autophagy of peroxisome" 1
0 1 8 20 "GO:0030261;GO:0006323" "DNA packaging" 1
0 1 2 39 "GO:0030278" "regulation of ossification" 1
0 1 2 8 "GO:0030279" "negative regulation of ossification" 1
0 1 2 15 "GO:0030282" "bone mineralization" 1
0 1 2 15 "GO:0030301;GO:0015918" "cholesterol transport" 1
0 1 2 49 "GO:0030307" "positive regulation of cell growth" 1
0 1 2 10 "GO:0030316" "osteoclast differentiation" 1
0 1 3 31 "GO:0030317;GO:0060294;GO:0097722" "cilium movement involved in cell motility" 1
0 1 2 13 "GO:0030318;GO:0050931" "pigment cell differentiation" 1
0 1 2 14 "GO:0030323" "respiratory tube development" 1
0 1 3 5 "GO:0030325" "adrenal gland development" 1
0 1 2 30 "GO:0030326;GO:0035113" "embryonic appendage morphogenesis" 1
0 1 2 8 "GO:0030431" "sleep" 1
0 1 2 19 "GO:0030488" "tRNA methylation" 1
0 1 2 28 "GO:0030490" "maturation of SSU-rRNA" 1
0 1 3 34 "GO:0030501;GO:0030500;GO:0045778;GO:0070169;GO:0070167;GO:0110149;GO:0110151" "regulation of biomineralization" 1
0 1 2 23 "GO:0030509" "BMP signaling pathway" 1
0 1 3 35 "GO:0030510" "regulation of BMP signaling pathway" 1
0 1 3 10 "GO:0030511;GO:1903846" "positive regulation of transforming growth factor beta receptor signaling pathway" 1
0 1 2 17 "GO:0030513" "positive regulation of BMP signaling pathway" 1
0 1 3 16 "GO:0030514" "negative regulation of BMP signaling pathway" 1
0 1 2 13 "GO:0030518;GO:0043401" "steroid hormone mediated signaling pathway" 1
0 1 4 5 "GO:0030521" "androgen receptor signaling pathway" 1
0 1 2 46 "GO:0030534" "adult behavior" 1
0 1 2 8 "GO:0030574" "collagen catabolic process" 1
0 1 3 7 "GO:0030593;GO:0071621" "neutrophil chemotaxis" 1
0 1 3 19 "GO:0030595" "leukocyte chemotaxis" 1
0 1 3 5 "GO:0030656" "regulation of vitamin metabolic process" 1
0 1 3 7 "GO:0030707" "ovarian follicle cell development" 1
0 1 3 8 "GO:0030718" "germ-line stem cell population maintenance" 1
0 1 3 7 "GO:0030719" "P granule organization" 1
0 1 2 6 "GO:0030728" "ovulation" 1
0 1 7 23 "GO:0030837;GO:0032272" "negative regulation of protein polymerization" 1
0 1 3 21 "GO:0030838" "positive regulation of actin filament polymerization" 1
0 1 2 13 "GO:0030858" "positive regulation of epithelial cell differentiation" 1
0 1 5 12 "GO:0030859" "polarized epithelial cell differentiation" 1
0 1 2 29 "GO:0030865" "cortical cytoskeleton organization" 1
0 1 5 21 "GO:0030866" "cortical actin cytoskeleton organization" 1
0 1 2 9 "GO:0030878" "thyroid gland development" 1
0 1 3 13 "GO:0030888" "regulation of B cell proliferation" 1
0 1 2 5 "GO:0030889" "negative regulation of B cell proliferation" 1
0 1 4 7 "GO:0030890" "positive regulation of B cell proliferation" 1
0 1 3 20 "GO:0030900" "forebrain development" 1
0 1 3 11 "GO:0030901" "midbrain development" 1
0 1 3 9 "GO:0030902" "hindbrain development" 1
0 1 5 11 "GO:0030913" "paranodal junction assembly" 1
0 1 2 12 "GO:0030947" "regulation of vascular endothelial growth factor receptor signaling pathway" 1
0 1 2 6 "GO:0030948" "negative regulation of vascular endothelial growth factor receptor signaling pathway" 1
0 1 2 5 "GO:0030953" "astral microtubule organization" 1
0 1 2 27 "GO:0030968" "endoplasmic reticulum unfolded protein response" 1
0 1 3 7 "GO:0030970;GO:1903513" "endoplasmic reticulum to cytosol transport" 1
0 1 2 9 "GO:0031016" "pancreas development" 1
0 1 3 10 "GO:0031018" "endocrine pancreas development" 1
0 1 3 40 "GO:0031023" "microtubule organizing center organization" 1
0 1 3 27 "GO:0031032" "actomyosin structure organization" 1
0 1 5 5 "GO:0031055" "chromatin remodeling at centromere" 1
0 1 2 72 "GO:0031056;GO:1902275" "regulation of chromatin organization" 1
0 1 4 14 "GO:0031057;GO:1905268" "negative regulation of histone modification" 1
0 1 4 44 "GO:0031058;GO:1905269" "positive regulation of chromatin organization" 1
0 1 2 24 "GO:0031060;GO:0031062" "regulation of histone methylation" 1
0 1 2 5 "GO:0031061" "negative regulation of histone methylation" 1
0 1 4 14 "GO:0031063;GO:0090311" "regulation of histone deacetylation" 1
0 1 2 10 "GO:0031065;GO:0090312" "positive regulation of histone deacetylation" 1
0 1 2 7 "GO:0031069" "hair follicle morphogenesis" 1
0 1 3 6 "GO:0031101" "fin regeneration" 1
0 1 3 8 "GO:0031102" "neuron projection regeneration" 1
0 1 5 7 "GO:0031109" "microtubule polymerization or depolymerization" 1
0 1 3 26 "GO:0031110" "regulation of microtubule polymerization or depolymerization" 1
0 1 3 9 "GO:0031111" "negative regulation of microtubule polymerization or depolymerization" 1
0 1 3 11 "GO:0031112;GO:0031116" "positive regulation of microtubule polymerization or depolymerization" 1
0 1 4 15 "GO:0031113" "regulation of microtubule polymerization" 1
0 1 4 20 "GO:0031122" "cytoplasmic microtubule organization" 1
0 1 2 52 "GO:0031123" "RNA 3'-end processing" 1
0 1 2 22 "GO:0031124" "mRNA 3'-end processing" 1
0 1 2 12 "GO:0031126;GO:0043144;GO:0016074" "sno(s)RNA metabolic process" 1
0 1 2 8 "GO:0031128" "developmental induction" 1
0 1 2 16 "GO:0031145" "anaphase-promoting complex-dependent catabolic process" 1
0 1 8 32 "GO:0031146" "SCF-dependent proteasomal ubiquitin-dependent protein catabolic process" 1
0 1 3 23 "GO:0031214;GO:0110148" "biomineral tissue development" 1
0 1 2 6 "GO:0031223" "auditory behavior" 1
0 1 2 6 "GO:0031280;GO:0051350" "negative regulation of lyase activity" 1
0 1 3 7 "GO:0031290" "retinal ganglion cell axon guidance" 1
0 1 2 7 "GO:0031293" "membrane protein intracellular domain proteolysis" 1
0 1 6 10 "GO:0031297" "replication fork processing" 1
0 1 2 57 "GO:0031333" "negative regulation of protein-containing complex assembly" 1
0 1 2 64 "GO:0031334" "positive regulation of protein-containing complex assembly" 1
0 1 3 9 "GO:0031338" "regulation of vesicle fusion" 1
0 1 2 5 "GO:0031340" "positive regulation of vesicle fusion" 1
0 1 3 5 "GO:0031343" "positive regulation of cell killing" 1
0 1 2 137 "GO:0031346" "positive regulation of cell projection organization" 1
0 1 3 10 "GO:0031365" "N-terminal protein amino acid modification" 1
0 1 4 17 "GO:0031440" "regulation of mRNA 3'-end processing" 1
0 1 3 8 "GO:0031442" "positive regulation of mRNA 3'-end processing" 1
0 1 2 13 "GO:0031453;GO:0031445;GO:0045799;GO:0120263;GO:0010847;GO:0120261;GO:0001672" "regulation of chromatin assembly or disassembly" 1
0 1 2 9 "GO:0031468" "nuclear envelope reassembly" 1
0 1 2 8 "GO:0031509;GO:0032202;GO:0140461" "telomere assembly" 1
0 1 3 23 "GO:0031532" "actin cytoskeleton reorganization" 1
0 1 8 9 "GO:0031571;GO:0044783;GO:0044819" "mitotic G1/S transition checkpoint" 1
0 1 5 8 "GO:0031573" "intra-S DNA damage checkpoint" 1
0 1 2 13 "GO:0031641" "regulation of myelination" 1
0 1 4 5 "GO:0031643" "positive regulation of myelination" 1
0 1 3 49 "GO:0031644" "regulation of nervous system process" 1
0 1 2 8 "GO:0031645" "negative regulation of nervous system process" 1
0 1 2 20 "GO:0031646" "positive regulation of nervous system process" 1
0 1 2 9 "GO:0031664" "regulation of lipopolysaccharide-mediated signaling pathway" 1
0 1 2 6 "GO:0031670" "cellular response to nutrient" 1
0 1 2 12 "GO:0031929" "TOR signaling" 1
0 1 2 5 "GO:0031954" "positive regulation of protein autophosphorylation" 1
0 1 3 42 "GO:0032006" "regulation of TOR signaling" 1
0 1 4 21 "GO:0032007" "negative regulation of TOR signaling" 1
0 1 2 16 "GO:0032008" "positive regulation of TOR signaling" 1
0 1 2 6 "GO:0032012" "regulation of ARF protein signal transduction" 1
0 1 3 28 "GO:0032024;GO:0090277" "positive regulation of peptide hormone secretion" 1
0 1 5 7 "GO:0032026" "response to magnesium ion" 1
0 1 2 7 "GO:0032055" "negative regulation of translation in response to stress" 1
0 1 4 5 "GO:0032056" "positive regulation of translation in response to stress" 1
0 1 3 6 "GO:0032069" "regulation of nuclease activity" 1
0 1 2 6 "GO:0032098;GO:0032095" "regulation of appetite" 1
0 1 3 8 "GO:0032107;GO:0032104" "regulation of response to extracellular stimulus" 1
0 1 3 40 "GO:0032147" "activation of protein kinase activity" 1
0 1 2 53 "GO:0032200;GO:0000723" "telomere organization" 1
0 1 3 43 "GO:0032204" "regulation of telomere maintenance" 1
0 1 4 21 "GO:0032205" "negative regulation of telomere maintenance" 1
0 1 3 27 "GO:0032206" "positive regulation of telomere maintenance" 1
0 1 2 25 "GO:0032210;GO:1904356" "regulation of telomere maintenance via telomere lengthening" 1
0 1 4 16 "GO:0032211;GO:1904357" "negative regulation of telomere maintenance via telomere lengthening" 1
0 1 5 7 "GO:0032212" "positive regulation of telomere maintenance via telomerase" 1
0 1 2 5 "GO:0032218" "riboflavin transport" 1
0 1 6 9 "GO:0032228" "regulation of synaptic transmission, GABAergic" 1
0 1 2 13 "GO:0032232;GO:0051497" "negative regulation of actin filament bundle assembly" 1
0 1 3 36 "GO:0032273" "positive regulation of protein polymerization" 1
0 1 2 10 "GO:0032303" "regulation of icosanoid secretion" 1
0 1 2 7 "GO:0032305" "positive regulation of icosanoid secretion" 1
0 1 5 5 "GO:0032308;GO:0032306" "regulation of prostaglandin secretion" 1
0 1 2 13 "GO:0032309" "icosanoid secretion" 1
0 1 5 14 "GO:0032330" "regulation of chondrocyte differentiation" 1
0 1 2 8 "GO:0032331;GO:0061037" "negative regulation of cartilage development" 1
0 1 3 8 "GO:0032332" "positive regulation of chondrocyte differentiation" 1
0 1 4 12 "GO:0032347;GO:0032344;GO:0032351;GO:0032353;GO:2000064;GO:0031946;GO:0031943" "negative regulation of hormone metabolic process" 1
0 1 4 7 "GO:0032348;GO:0032345;GO:0090032;GO:2000065;GO:0031947;GO:0031944" "negative regulation of steroid hormone biosynthetic process" 1
0 1 2 16 "GO:0032350" "regulation of hormone metabolic process" 1
0 1 3 16 "GO:0032365" "intracellular lipid transport" 1
0 1 6 10 "GO:0032367;GO:0032366" "intracellular cholesterol transport" 1
0 1 2 31 "GO:0032387" "negative regulation of intracellular transport" 1
0 1 3 13 "GO:0032400;GO:0051875;GO:0032402;GO:0032401;GO:0051904;GO:0051905" "pigment granule localization" 1
0 1 4 39 "GO:0032414;GO:0032411" "positive regulation of transporter activity" 1
0 1 4 13 "GO:0032418" "lysosome localization" 1
0 1 2 20 "GO:0032435;GO:1901799" "negative regulation of proteasomal protein catabolic process" 1
0 1 2 11 "GO:0032438" "melanosome organization" 1
0 1 4 25 "GO:0032456" "endocytic recycling" 1
0 1 2 43 "GO:0032465" "regulation of cytokinesis" 1
0 1 6 16 "GO:0032467" "positive regulation of cytokinesis" 1
0 1 2 9 "GO:0032469" "endoplasmic reticulum calcium ion homeostasis" 1
0 1 3 25 "GO:0032480" "negative regulation of type I interferon production" 1
0 1 2 12 "GO:0032482" "Rab protein signal transduction" 1
0 1 2 5 "GO:0032486" "Rap protein signal transduction" 1
0 1 6 5 "GO:0032488" "Cdc42 protein signal transduction" 1
0 1 3 25 "GO:0032493;GO:0042494;GO:0032490" "detection of molecule of bacterial origin" 1
0 1 2 7 "GO:0032495" "response to muramyl dipeptide" 1
0 1 3 15 "GO:0032506" "cytokinetic process" 1
0 1 4 29 "GO:0032507" "maintenance of protein location in cell" 1
0 1 2 22 "GO:0032508;GO:0032392" "DNA geometric change" 1
0 1 4 22 "GO:0032509;GO:0045324" "endosome transport via multivesicular body sorting pathway" 1
0 1 2 13 "GO:0032511" "late endosome to vacuole transport via multivesicular body sorting pathway" 1
0 1 6 9 "GO:0032515" "negative regulation of phosphoprotein phosphatase activity" 1
0 1 2 5 "GO:0032516" "positive regulation of phosphoprotein phosphatase activity" 1
0 1 4 26 "GO:0032526" "response to retinoic acid" 1
0 1 2 13 "GO:0032527" "protein exit from endoplasmic reticulum" 1
0 1 2 7 "GO:0032528" "microvillus organization" 1
0 1 7 5 "GO:0032530" "regulation of microvillus organization" 1
0 1 3 14 "GO:0032543" "mitochondrial translation" 1
0 1 2 7 "GO:0032653" "regulation of interleukin-10 production" 1
0 1 2 13 "GO:0032655;GO:0032735" "regulation of interleukin-12 production" 1
0 1 4 6 "GO:0032660;GO:0032733" "positive regulation of interleukin-10 production" 1
0 1 2 25 "GO:0032663" "regulation of interleukin-2 production" 1
0 1 2 12 "GO:0032687;GO:1900226" "negative regulation of NLRP3 inflammasome complex assembly" 1
0 1 7 15 "GO:0032688" "negative regulation of interferon-beta production" 1
0 1 3 5 "GO:0032695" "negative regulation of interleukin-12 production" 1
0 1 6 7 "GO:0032703" "negative regulation of interleukin-2 production" 1
0 1 3 26 "GO:0032720;GO:1903556" "negative regulation of tumor necrosis factor superfamily cytokine production" 1
0 1 2 13 "GO:0032729;GO:0032649" "regulation of interferon-gamma production" 1
0 1 5 17 "GO:0032743" "positive regulation of interleukin-2 production" 1
0 1 2 116 "GO:0032774" "RNA biosynthetic process" 1
0 1 3 5 "GO:0032780" "negative regulation of ATPase activity" 1
0 1 2 10 "GO:0032781" "positive regulation of ATPase activity" 1
0 1 3 27 "GO:0032784" "regulation of DNA-templated transcription, elongation" 1
0 1 2 15 "GO:0032786" "positive regulation of DNA-templated transcription, elongation" 1
0 1 2 10 "GO:0032801" "receptor catabolic process" 1
0 1 3 5 "GO:0032803;GO:2000644" "regulation of receptor catabolic process" 1
0 1 2 42 "GO:0032868" "response to insulin" 1
0 1 2 26 "GO:0032869" "cellular response to insulin stimulus" 1
0 1 4 6 "GO:0032878" "regulation of establishment or maintenance of cell polarity" 1
0 1 4 109 "GO:0032886" "regulation of microtubule-based process" 1
0 1 4 29 "GO:0032922" "circadian regulation of gene expression" 1
0 1 7 5 "GO:0032924" "activin receptor signaling pathway" 1
0 1 3 7 "GO:0032925" "regulation of activin receptor signaling pathway" 1
0 1 2 15 "GO:0032965;GO:0010712" "regulation of collagen metabolic process" 1
0 1 2 9 "GO:0032967;GO:0010714" "positive regulation of collagen biosynthetic process" 1
0 1 3 7 "GO:0032968" "positive regulation of transcription elongation from RNA polymerase II promoter" 1
0 1 8 24 "GO:0032981;GO:0010257" "mitochondrial respiratory chain complex I assembly" 1
0 1 2 44 "GO:0032984" "protein-containing complex disassembly" 1
0 1 2 22 "GO:0033013" "tetrapyrrole metabolic process" 1
0 1 2 8 "GO:0033032" "regulation of myeloid cell apoptotic process" 1
0 1 2 131 "GO:0033044" "regulation of chromosome organization" 1
0 1 2 21 "GO:0033047" "regulation of mitotic sister chromatid segregation" 1
0 1 3 6 "GO:0033077" "T cell differentiation in thymus" 1
0 1 3 38 "GO:0033108" "mitochondrial respiratory chain complex assembly" 1
0 1 4 10 "GO:0033120" "positive regulation of RNA splicing" 1
0 1 9 6 "GO:0033139" "regulation of peptidyl-serine phosphorylation of STAT protein" 1
0 1 2 16 "GO:0033143" "regulation of intracellular steroid hormone receptor signaling pathway" 1
0 1 2 8 "GO:0033144" "negative regulation of intracellular steroid hormone receptor signaling pathway" 1
0 1 3 8 "GO:0033146" "regulation of intracellular estrogen receptor signaling pathway" 1
0 1 8 5 "GO:0033151" "V(D)J recombination" 1
0 1 2 5 "GO:0033182" "regulation of histone ubiquitination" 1
0 1 3 6 "GO:0033198;GO:0071318" "response to ATP" 1
0 1 2 7 "GO:0033206" "meiotic cytokinesis" 1
0 1 2 7 "GO:0033233" "regulation of protein sumoylation" 1
0 1 2 17 "GO:0033273" "response to vitamin" 1
0 1 3 6 "GO:0033280" "response to vitamin D" 1
0 1 5 6 "GO:0033292" "T-tubule organization" 1
0 1 2 9 "GO:0033314;GO:0000076" "DNA replication checkpoint" 1
0 1 4 9 "GO:0033334" "fin morphogenesis" 1
0 1 6 8 "GO:0033363" "secretory granule organization" 1
0 1 3 7 "GO:0033504" "floor plate development" 1
0 1 6 5 "GO:0033523" "histone H2B ubiquitination" 1
0 1 2 25 "GO:0033555" "multicellular organismal response to stress" 1
0 1 2 11 "GO:0033617;GO:0008535" "respiratory chain complex IV assembly" 1
0 1 3 21 "GO:0033619" "membrane protein proteolysis" 1
0 1 3 5 "GO:0033623" "regulation of integrin activation" 1
0 1 2 7 "GO:0033627" "cell adhesion mediated by integrin" 1
0 1 5 10 "GO:0033628" "regulation of cell adhesion mediated by integrin" 1
0 1 3 6 "GO:0033630" "positive regulation of cell adhesion mediated by integrin" 1
0 1 2 5 "GO:0033683" "nucleotide-excision repair, DNA incision" 1
0 1 2 12 "GO:0033692;GO:0000271" "cellular polysaccharide biosynthetic process" 1
0 1 2 39 "GO:0033875;GO:0034032;GO:0033865" "ribonucleoside bisphosphate metabolic process" 1
0 1 6 5 "GO:0033962" "P-body assembly" 1
0 1 3 20 "GO:0034030;GO:0034033;GO:0033866" "purine nucleoside bisphosphate biosynthetic process" 1
0 1 4 6 "GO:0034058" "endosomal vesicle fusion" 1
0 1 5 9 "GO:0034063" "stress granule assembly" 1
0 1 2 8 "GO:0034067" "protein localization to Golgi apparatus" 1
0 1 2 19 "GO:0034103" "regulation of tissue remodeling" 1
0 1 2 5 "GO:0034104" "negative regulation of tissue remodeling" 1
0 1 4 5 "GO:0034109" "homotypic cell-cell adhesion" 1
0 1 2 8 "GO:0034110" "regulation of homotypic cell-cell adhesion" 1
0 1 6 6 "GO:0034114" "regulation of heterotypic cell-cell adhesion" 1
0 1 3 13 "GO:0034122" "negative regulation of toll-like receptor signaling pathway" 1
0 1 2 10 "GO:0034135" "regulation of toll-like receptor 2 signaling pathway" 1
0 1 2 6 "GO:0034136" "negative regulation of toll-like receptor 2 signaling pathway" 1
0 1 5 5 "GO:0034137" "positive regulation of toll-like receptor 2 signaling pathway" 1
0 1 3 6 "GO:0034157;GO:0034155;GO:0033023;GO:0070430;GO:0070426;GO:0070434;GO:0034161;GO:0034159" "positive regulation of toll-like receptor 7 signaling pathway" 1
0 1 3 8 "GO:0034165;GO:0034163" "regulation of toll-like receptor 9 signaling pathway" 1
0 1 4 6 "GO:0034182;GO:0034091" "regulation of maintenance of mitotic sister chromatid cohesion" 1
0 1 2 26 "GO:0034198;GO:1990928" "response to amino acid starvation" 1
0 1 2 5 "GO:0034205" "amyloid-beta formation" 1
0 1 7 5 "GO:0034214" "protein hexamerization" 1
0 1 2 281 "GO:0034220;GO:0055085" "transmembrane transport" 1
0 1 4 5 "GO:0034227" "tRNA thio-modification" 1
0 1 2 19 "GO:0034243" "regulation of transcription elongation from RNA polymerase II promoter" 1
0 1 3 10 "GO:0034244;GO:0032785" "negative regulation of DNA-templated transcription, elongation" 1
0 1 4 17 "GO:0034260" "negative regulation of GTPase activity" 1
0 1 4 26 "GO:0034308" "primary alcohol metabolic process" 1
0 1 4 13 "GO:0034312;GO:0034311" "diol metabolic process" 1
0 1 5 6 "GO:0034315" "regulation of Arp2/3 complex-mediated actin nucleation" 1
0 1 2 17 "GO:0034331" "cell junction maintenance" 1
0 1 2 13 "GO:0034332" "adherens junction organization" 1
0 1 2 7 "GO:0034350" "regulation of glial cell apoptotic process" 1
0 1 2 6 "GO:0034381" "plasma lipoprotein particle clearance" 1
0 1 5 18 "GO:0034389" "lipid droplet organization" 1
0 1 2 5 "GO:0034391" "regulation of smooth muscle cell apoptotic process" 1
0 1 5 18 "GO:0034394" "protein localization to cell surface" 1
0 1 5 38 "GO:0034404" "nucleobase-containing small molecule biosynthetic process" 1
0 1 3 10 "GO:0034405" "response to fluid shear stress" 1
0 1 2 21 "GO:0034446" "substrate adhesion-dependent cell spreading" 1
0 1 5 14 "GO:0034453" "microtubule anchoring" 1
0 1 7 5 "GO:0034454;GO:0072393" "microtubule anchoring at centrosome" 1
0 1 2 14 "GO:0034471;GO:0000966" "ncRNA 5'-end processing" 1
0 1 2 22 "GO:0034472;GO:0016180;GO:0016073" "snRNA metabolic process" 1
0 1 2 8 "GO:0034497" "protein localization to phagophore assembly site" 1
0 1 3 6 "GO:0034501" "protein localization to kinetochore" 1
0 1 2 30 "GO:0034502" "protein localization to chromosome" 1
0 1 3 15 "GO:0034587" "piRNA metabolic process" 1
0 1 3 26 "GO:0034605" "cellular response to heat" 1
0 1 2 40 "GO:0034614" "cellular response to reactive oxygen species" 1
0 1 2 10 "GO:0034620" "cellular response to unfolded protein" 1
0 1 2 18 "GO:0034637" "cellular carbohydrate biosynthetic process" 1
0 1 3 5 "GO:0034638" "phosphatidylcholine catabolic process" 1
0 1 3 359 "GO:0034645;GO:0009059" "macromolecule biosynthetic process" 1
0 1 3 252 "GO:0034654" "nucleobase-containing compound biosynthetic process" 1
0 1 3 110 "GO:0034655" "nucleobase-containing compound catabolic process" 1
0 1 2 9 "GO:0034656" "nucleobase-containing small molecule catabolic process" 1
0 1 2 15 "GO:0034661" "ncRNA catabolic process" 1
0 1 4 7 "GO:0034694" "response to prostaglandin" 1
0 1 4 7 "GO:0034698" "response to gonadotropin" 1
0 1 5 5 "GO:0034727" "piecemeal microautophagy of the nucleus" 1
0 1 2 77 "GO:0034728;GO:0071824" "protein-DNA complex subunit organization" 1
0 1 4 5 "GO:0034773;GO:0034770" "histone H4-K20 methylation" 1
0 1 3 31 "GO:0034968;GO:0018022" "peptidyl-lysine methylation" 1
0 1 2 6 "GO:0034982" "mitochondrial protein processing" 1
0 1 2 5 "GO:0034983" "peptidyl-lysine deacetylation" 1
0 1 5 6 "GO:0035011;GO:0035006;GO:0035010" "melanization defense response" 1
0 1 2 5 "GO:0035019" "somatic stem cell population maintenance" 1
0 1 2 9 "GO:0035020" "regulation of Rac protein signal transduction" 1
0 1 2 18 "GO:0035023" "regulation of Rho protein signal transduction" 1
0 1 2 7 "GO:0035024" "negative regulation of Rho protein signal transduction" 1
0 1 4 5 "GO:0035025" "positive regulation of Rho protein signal transduction" 1
0 1 3 8 "GO:0035050" "embryonic heart tube development" 1
0 1 3 28 "GO:0035065;GO:2000756;GO:1901983" "regulation of protein acetylation" 1
0 1 5 8 "GO:0035066;GO:2000758" "positive regulation of peptidyl-lysine acetylation" 1
0 1 5 8 "GO:0035067;GO:2000757;GO:1901984" "negative regulation of peptidyl-lysine acetylation" 1
0 1 4 18 "GO:0035082" "axoneme assembly" 1
0 1 3 14 "GO:0035094" "response to nicotine" 1
0 1 2 48 "GO:0035107" "appendage morphogenesis" 1
0 1 4 34 "GO:0035108" "limb morphogenesis" 1
0 1 3 8 "GO:0035112" "genitalia morphogenesis" 1
0 1 2 8 "GO:0035114;GO:0035120;GO:0007476" "post-embryonic appendage morphogenesis" 1
0 1 3 12 "GO:0035115;GO:0035136" "forelimb morphogenesis" 1
